timestamp,altitude,airspeed,heading,pitch,roll,g_force,aoa,mach,fuel,vertical_speed,weapon_status,target_distance,target_locked,waypoint_bearing,waypoint_distance,radar_contacts,engine_temp,system_status,threat_level,ecm_status,symbol_attack,symbol_defense,symbol_navigation
2025-03-04 23:06:06.222,4988.256748592529,320.3981647574226,45.411628969259034,-0.17077897267336928,-0.36378650732296236,1.0018053272215715,2.433297700428715,0.754283580579762,69.96459351848787,28.483038442697165,READY,12.5,False,84.94986994329729,44.94246227783133,2,84.9419230804978,NOMINAL,LOW,STANDBY,0,1,2
2025-03-04 23:06:06.245,4969.905809025428,321.7973486803333,45.11785400772234,0.06337105481280386,-0.2610032223753682,1.0128255312080214,2.4352207965940065,0.745496670404696,69.9194113374593,19.899025211366684,READY,12.5,False,84.94650071195687,44.85127092489533,2,84.45386754856963,NOMINAL,LOW,STANDBY,0,1,2
2025-03-04 23:06:06.274,4964.676177006338,323.59419961134637,44.62516251095529,0.21855088272215667,-0.7396111651056261,0.9756142157623784,2.4899056000791058,0.7419708634259269,69.87887352835388,19.83186240903995,READY,12.5,False,84.85507375835289,44.76034284537364,2,84.43312648019905,NOMINAL,LOW,STANDBY,0,1,2
2025-03-04 23:06:06.305,4977.966907499782,321.666909629996,44.15121723439245,-0.06490538542191288,-0.46524792853516295,0.9509165477586233,2.5657557862448477,0.7325338235913476,69.854402450194,47.15541621870917,READY,12.5,False,85.0115197000451,44.66089820454239,2,83.94753470918104,NOMINAL,LOW,STANDBY,0,1,2
2025-03-04 23:06:06.342,4987.929406112671,322.7612903758468,44.61521611854083,0.07157445030712611,-0.6822571095811313,0.9160977955306887,2.645101072213871,0.7253506337319293,69.81087576037558,44.533563968326135,READY,12.5,False,85.03784851477106,44.595105332408416,2,83.64657792398623,NOMINAL,LOW,STANDBY,0,1,2
2025-03-04 23:06:06.373,4989.87642520602,323.7120010748711,44.57294332087154,0.19868735461030146,-0.864980071163087,0.9127539616233786,2.672709857449051,0.7266516467267309,69.7647484801885,66.35772637493592,READY,12.5,False,84.93518798993507,44.499364376219006,2,83.39143106428209,NOMINAL,LOW,STANDBY,0,1,2
2025-03-04 23:06:06.405,5004.3407790433685,322.12340232720163,44.72450513389186,0.22819464174030551,-0.4416702190701284,0.886566818735654,2.681992665704843,0.7168953546680275,69.71713798023777,51.31139588767035,READY,12.5,False,85.07510496950394,44.42314664283266,2,83.3642870395626,NOMINAL,LOW,STANDBY,0,0,2
2025-03-04 23:06:06.442,4996.256189635393,320.8086630189006,44.52624540630598,0.47240799229309016,-0.547807262025261,0.8595074937212944,2.587664021516983,0.7207477105553769,69.66941039241111,69.53289403564168,READY,12.5,False,85.12047300683136,44.33507936755238,2,83.25043462950333,NOMINAL,LOW,STANDBY,0,0,2
2025-03-04 23:06:06.477,5000.6118285594275,319.07926747579705,44.4369167083184,0.5750258966340477,-0.09253025488218392,0.8608300702756646,2.6444102305594788,0.7224782271270537,69.63722171323141,113.78183597997418,READY,12.5,False,84.99733708998876,44.28421936377398,2,82.78995418382307,WARNING,LOW,STANDBY,0,0,2
2025-03-04 23:06:06.507,4980.934332414158,319.5131718423752,44.34406634145971,0.8597960481644462,-0.09504231693295173,0.8182760230361746,2.6178945028087623,0.7209397307624925,69.60046035687454,64.54732843807975,READY,12.5,False,84.88990720788863,44.20189554642226,2,83.13272215477359,WARNING,LOW,STANDBY,0,0,2
2025-03-04 23:06:06.547,4980.658998824197,320.7505334338699,44.63096615402439,0.827481510909883,-0.07141306733432218,0.8298788059562779,2.65957650293835,0.7168074410293523,69.58469554879025,92.03217562161254,READY,12.5,False,84.87851110613173,44.10963517440538,2,82.682152789392,WARNING,LOW,STANDBY,0,0,2
2025-03-04 23:06:06.577,4984.357298932734,320.27010235362087,44.70173846547503,1.055318521419548,-0.48537129128143786,0.849072183556309,2.616276167692027,0.7120932585452303,69.5451433083999,91.36357740769623,READY,12.5,False,84.69628272825997,44.04761331821517,2,83.07224869563818,WARNING,LOW,STANDBY,0,0,2
2025-03-04 23:06:06.610,5001.293233895267,320.6313441522103,44.911038748518685,0.9844337266215047,-0.22226067502064883,0.8137303286409805,2.597083085814157,0.7210507255115919,69.51412858562843,71.70410840831163,READY,12.5,False,84.54518814322361,43.96107956012477,2,82.70246394132289,WARNING,LOW,STANDBY,0,0,2
2025-03-04 23:06:06.644,5013.151410574383,318.7405256295915,45.001816540871665,0.772655168034734,-0.4052818211777889,0.8082700594340209,2.6334514006963206,0.7240956041887143,69.46769546020751,75.86504301798031,READY,12.5,False,84.50869544167433,43.86487865705132,2,82.66911704542969,WARNING,LOW,STANDBY,0,0,2
2025-03-04 23:06:06.678,5005.285064625133,317.9312782098867,44.96263541582354,0.6261368871259283,0.01835648817929214,0.7937077167447534,2.568923978653567,0.7196029204837501,69.42884041904207,78.97611076437101,READY,12.5,False,84.59731545274818,43.77908625776799,2,82.91862188662289,WARNING,LOW,STANDBY,0,0,2
2025-03-04 23:06:06.706,5016.417548745867,316.2269304362864,45.021485422150334,0.5570716695953976,-0.3563078886344315,0.8302990299690298,2.618780355894133,0.7242178474756265,69.40807877016661,79.68097223674323,READY,12.5,False,84.76033491008981,43.68855100126134,2,82.5426579829724,WARNING,LOW,STANDBY,0,0,2
