timestamp,altitude,airspeed,heading,pitch,roll,g_force,aoa,mach,fuel,vertical_speed,weapon_status,target_distance,target_locked,waypoint_bearing,waypoint_distance,radar_contacts,engine_temp,system_status,threat_level,ecm_status,symbol_attack,symbol_defense,symbol_navigation
2025-03-05 10:13:12.493,4990.4253033382065,320.99045901248667,45.33587614996451,0.04711834715521668,-0.06439391393098925,1.0139713614347463,2.5636860883538586,0.7418184711115806,69.97610582372363,-30.465449145135935,READY,12.5,False,85.06279654694063,44.92017250122242,2,85.00349521857761,NOMINAL,LOW,STANDBY,0,1,2
2025-03-05 10:13:12.520,4985.128721881135,322.6190620999153,45.56825250977095,-0.057976473822400926,0.17546572797816395,0.9805312620736113,2.5392218567547715,0.7454605395949908,69.92846769888087,-8.779250013375005,READY,12.5,False,85.26198981209815,44.856209129926235,2,84.54224836902634,NOMINAL,LOW,STANDBY,0,1,2
2025-03-05 10:13:12.548,4980.280234875086,321.1003684703638,45.73836750438811,-0.08565652640363833,0.014119292055303712,0.9930395806939584,2.5962684557898004,0.745392800093666,69.90443269827647,-36.329707914156984,READY,12.5,False,85.31928201228331,44.777310163587664,3,84.4390694668044,NOMINAL,LOW,STANDBY,0,1,2
2025-03-05 10:13:12.584,4966.045583147299,319.9789476400947,45.80346181647643,0.18168440856521054,0.20873493473092464,0.9752149126543422,2.6359824399402854,0.7532214759750002,69.86236407907474,-4.337229918298576,READY,12.5,False,85.46758991750922,44.70411952660558,3,84.37512171499945,NOMINAL,LOW,STANDBY,0,1,2
2025-03-05 10:13:12.617,4949.516071771152,319.5733237444381,45.85375116577294,0.06555864882032691,0.19153612452726076,0.9873782385405777,2.5452954043436455,0.7453776311613997,69.84465377804933,4.04941795366058,READY,12.5,False,85.62139931895669,44.65200876900672,3,84.79464989683527,NOMINAL,LOW,STANDBY,0,1,2
2025-03-05 10:13:12.647,4968.017971904563,320.06423889248674,46.353332760592714,0.1783398573664886,0.24841161337192075,0.9467697623290683,2.528204822956574,0.754240386053579,69.814091425972,46.4858801940741,READY,12.5,False,85.67425307068997,44.56136537274506,3,85.09554531695866,NOMINAL,LOW,STANDBY,0,1,2
2025-03-05 10:13:12.678,4962.001993074628,318.92078483840885,46.47893677450295,-0.09952861206449681,-0.2231037506358513,0.9761505291723416,2.4606439093065258,0.7458162715104414,69.78031717195412,22.013314651677447,READY,12.5,False,85.62655795663004,44.478399301787746,3,84.88196376620486,NOMINAL,LOW,STANDBY,0,1,2
2025-03-05 10:13:12.717,4961.397489142017,317.1406598704484,46.564752347043516,-0.20437726767467232,-0.4050069314370548,0.9381103222609606,2.50526482622965,0.748645111410215,69.7559509238245,23.00139885314333,READY,12.5,False,85.67385087442723,44.39947858167824,3,85.11673934946319,NOMINAL,LOW,STANDBY,0,1,2
2025-03-05 10:13:12.747,4968.030220218914,315.7722605114407,46.53664142177887,-0.13586964887062156,-0.2759215866711294,0.9484772898292345,2.4528790462423333,0.7423915829692123,69.74141709621803,-14.549475209988962,READY,12.5,False,85.48601627454185,44.303663620695346,3,84.85829650079943,NOMINAL,LOW,STANDBY,0,1,2
2025-03-05 10:13:12.779,4978.316860315666,314.6410478763201,46.44297998558383,-0.2624217358708818,-0.12287724580586334,0.9827380103532316,2.5385951906506135,0.7475148871315179,69.72721551092134,3.824660716858695,READY,12.5,False,85.5664708450663,44.22822721077363,3,85.0387271611966,NOMINAL,LOW,STANDBY,0,1,2
2025-03-05 10:13:12.818,4985.060990486902,314.9888848336408,46.0064061051732,-0.42926723146865065,-0.5604114599532998,1.0185806261577446,2.5747969351141653,0.7445736700338228,69.69639968757788,-28.253047037179364,READY,12.5,False,85.7197253911585,44.14608545304444,3,85.44921380240183,NOMINAL,LOW,STANDBY,2,1,2
2025-03-05 10:13:12.846,4983.258602355936,315.01411403127787,46.297329971851404,-0.6492319915570273,-0.9627847139632026,1.0540787577276547,2.6414707149466836,0.7392290776336022,69.66902972485425,-70.53144452925201,READY,12.5,False,85.65516921879822,44.05441990963472,3,85.21835101860582,NOMINAL,LOW,STANDBY,2,1,2
