timestamp,altitude,airspeed,heading,pitch,roll,g_force,aoa,mach,fuel,vertical_speed,weapon_status,target_distance,target_locked,waypoint_bearing,waypoint_distance,radar_contacts,engine_temp,system_status,threat_level,ecm_status,symbol_attack,symbol_defense,symbol_navigation
2025-03-05 10:14:05.786,5016.633244653114,321.9086303716647,45.11667073303856,-0.1235774367112232,0.3249663329803848,1.002757114765889,2.5526651722397533,0.7425542445675918,69.98171827682766,-46.848885307746535,READY,12.5,False,85.06888297990456,44.94691541522908,2,84.81044544603304,NOMINAL,LOW,STANDBY,0,1,2
2025-03-05 10:14:05.828,5006.440740521945,322.587170979859,45.27198219727413,0.1192306103659718,0.5993869282212152,1.0008193804651488,2.6078958353229553,0.7453784513694836,69.94201281118046,-31.95959752009903,READY,12.5,False,84.86966342224505,44.86643848641204,2,84.94525741013038,NOMINAL,LOW,STANDBY,0,1,2
2025-03-05 10:14:05.848,5003.279117332207,321.0032381358661,45.657579776132,0.3261904669863893,0.3885429086765668,0.9739419006319182,2.6790117355887078,0.7430916725667248,69.91176504976892,-11.165759231737631,READY,12.5,False,84.70590731969466,44.80545645646956,2,85.30818707717528,NOMINAL,LOW,STANDBY,0,1,2
2025-03-05 10:14:05.877,4993.771554893673,320.0783825072417,45.55067844901285,0.08515738250305122,0.14882793830722119,0.9301676746835444,2.739340563373442,0.743288579089121,69.88180415858491,-44.254717366555404,READY,12.5,False,84.66271708080949,44.73921945580788,2,85.09606613095053,NOMINAL,LOW,STANDBY,0,1,2
2025-03-05 10:14:05.909,4977.806681214953,320.32644417959204,45.24472066674961,0.27186544777010696,0.31498131002557483,0.9201413288737489,2.7004303703627097,0.7430336121564451,69.86292895859586,-40.004986746192806,READY,12.5,False,84.73739471832094,44.67343060491167,2,85.40844667884893,NOMINAL,LOW,STANDBY,0,1,2
2025-03-05 10:14:05.943,4982.874599307326,318.7284105273218,44.93266213063694,0.3062256006148471,0.27749903357663386,0.9329597172816667,2.6715204016699814,0.7466448558095383,69.83064577547914,-21.677806359352964,READY,12.5,False,84.71037489567874,44.59502582052601,1,85.6996836781859,NOMINAL,LOW,STANDBY,0,1,2
2025-03-05 10:14:05.975,5002.726189534036,318.19766437508713,45.31770407489698,0.49478519615440275,-0.022659432003071966,0.9262513115430665,2.5787294288717635,0.7383926484783078,69.80088281284753,22.65523717901393,READY,12.5,False,84.59997093673638,44.54458407945559,1,85.21318803523205,NOMINAL,LOW,STANDBY,0,1,2
2025-03-05 10:14:06.012,5022.452563831285,318.11349655205834,45.67665814759054,0.2623875344489044,-0.29180795900455736,0.9457097765330126,2.526243781591628,0.736129091884823,69.77053149912503,10.604465733833898,READY,12.5,False,84.40931288156634,44.45046343910896,1,85.14032552009978,NOMINAL,LOW,STANDBY,0,1,2
2025-03-05 10:14:06.046,5025.45217346674,316.35572147304583,46.15681099651181,0.24790637882039168,-0.5255851952058446,0.907059359484401,2.4916212205530903,0.7415637902238593,69.74444633864182,4.829426057894324,READY,12.5,False,84.54809190567104,44.35592059068819,1,85.45852069453758,NOMINAL,LOW,STANDBY,0,1,2
2025-03-05 10:14:06.078,5038.956723587025,316.57439602210354,46.28151942191269,-0.0008798313654104772,-0.2768451584395242,0.9349130265672239,2.4918555700219174,0.7470412894241711,69.71457730283534,42.88693361094981,READY,12.5,False,84.7479119781338,44.28641145733143,1,85.12329210911552,NOMINAL,LOW,STANDBY,0,1,2
2025-03-05 10:14:06.119,5051.355178212379,314.5868745138527,46.37302016653923,0.21746943751576903,-0.5627762565869093,0.9235878580060674,2.46805806121233,0.7552093698271398,69.66703043375274,53.10360530669999,READY,12.5,False,84.80658408483254,44.2185700025547,1,85.21488818592235,NOMINAL,LOW,STANDBY,0,1,2
2025-03-05 10:14:06.145,5065.396110942132,314.3617968985475,46.08448490212359,0.3123524604252221,-0.30719407141977373,0.9264024359171129,2.3973780954089565,0.7631964745414779,69.65545380385804,47.31345739466673,READY,12.5,False,84.8113672712263,44.14159829471642,1,84.83970526879776,NOMINAL,LOW,STANDBY,0,1,2
2025-03-05 10:14:06.175,5065.293817043655,316.00328495937094,46.44272563545387,0.1610031025658302,-0.3543884353701411,0.975676391934929,2.490948307982658,0.7726567848376136,69.62340808742177,92.93817079904376,READY,12.5,False,84.90971988418734,44.08253070783629,1,84.37532212930152,NOMINAL,LOW,STANDBY,0,1,2
2025-03-05 10:14:06.212,5071.528887365274,315.68969716863137,46.24843186500419,0.08734394781467816,-0.4915960443490023,1.0162205465034442,2.576351739324986,0.7672189926634516,69.60008958949179,138.21037437678405,READY,12.5,False,84.71171190466845,44.01454760310517,1,84.30853706243978,NOMINAL,LOW,STANDBY,0,1,2
2025-03-05 10:14:06.247,5087.311848958143,315.446729844473,46.70975023687299,0.25924934631545604,-0.552702344089344,0.9704328643058651,2.660960124910352,0.7735668734534079,69.563808868144,168.73991929463935,READY,12.5,False,84.90563532929491,43.96366817401126,1,84.04474247547056,NOMINAL,LOW,STANDBY,0,1,2
2025-03-05 10:14:06.275,5068.668846593592,315.36240544629726,46.66334708049407,0.5459932344451754,-1.0175932061074624,1.0048865265663582,2.7417697964461714,0.7687353313281744,69.53013550752947,170.77156951206047,READY,12.5,False,84.8145757830021,43.88559092262104,1,83.79688776930624,NOMINAL,LOW,STANDBY,0,1,2
2025-03-05 10:14:06.309,5054.7712668288395,314.9434044053184,47.061950940242085,0.43767212419491947,-1.4431694563940618,0.9987714443205957,2.654939656249827,0.776781533007146,69.48927484222472,201.809578622671,READY,12.5,False,84.93525970877928,43.78562496337164,1,83.88714797229053,NOMINAL,LOW,STANDBY,0,1,2
2025-03-05 10:14:06.342,5050.929290651678,315.865619663745,47.199805275789124,0.6887451215028301,-1.3070476936282773,0.9709166769027585,2.5714281429966674,0.7774694862167749,69.45045345779057,182.8929218227408,READY,12.5,False,84.8886134167051,43.71325828611194,0,83.76470198155963,NOMINAL,LOW,STANDBY,0,1,2
2025-03-05 10:14:06.375,5059.77739016387,315.81029568411276,47.58456079401717,0.9161577557353384,-0.8479184797787604,0.955247838659431,2.6488665380940644,0.768051588244499,69.41989729186133,176.03267200170677,READY,12.5,False,85.02684459167028,43.655705710317676,0,83.3614146240398,NOMINAL,LOW,STANDBY,0,1,2
